"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"673868454022275072","673867948931612672","850346124","2015-12-07 14:15:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@AmyHildrethChen understood, but still interested in what they write -always like being a fly on the when when historians talk archives","","","",""
"672917741792305152","672889901617160192","850346124","2015-12-04 23:17:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@AmyHildrethChen I’ll be at AHA!","","","",""
"672915317421711361","672907724779331584","38471570","2015-12-04 23:08:08 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@christianlamb yo I don’t envy you in that tough choice","","","",""
"671375123472084992","671374758311800832","168644732","2015-11-30 17:07:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@eiratansey like METS for each object, I'm thinking.","","","",""
"671373342365114368","671372997727559684","168644732","2015-11-30 17:00:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@eiratansey rather, metadata will need to exist for each object within the directory (structured or not)... so maybe that's a diff issue","","","",""
"671372349090983936","671364130402603008","168644732","2015-11-30 16:56:56 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@eiratansey I'm being told that directories need to have structure before being ingested in our future repository; not sure how that'll go","","","",""
"670707927368495105","670707186247581698","804573606","2015-11-28 20:56:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@ECRLawrence are you blackout?","","","",""
"667409135437283328","667409039702294528","24188638","2015-11-19 18:28:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jmddrake ah, working now","","","",""
"667409039702294528","667408325919842304","320539999","2015-11-19 18:28:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jmddrake @meau I'm getting the same thing but would like to add my name to the list","","","",""
"667373408129302528","","","2015-11-19 16:06:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @aIexdrakes: when it's been 20 years and you're still fed up of listening to men http://t.co/TUCV9mFMCp","620002830066282496","2304231543","2015-07-11 22:52:48 +0000","http://twitter.com/aIexdrakes/status/620002830066282496/photo/1,http://twitter.com/aIexdrakes/status/620002830066282496/photo/1,http://twitter.com/aIexdrakes/status/620002830066282496/photo/1,http://twitter.com/aIexdrakes/status/620002830066282496/photo/1"
"666639615877619712","","","2015-11-17 15:30:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @archivesgig: Kennesaw, GA: Regional History Archivist, Kennesaw State University https://t.co/eylzvYWHBA","666639096970788864","142336259","2015-11-17 15:28:40 +0000","https://archivesgig.wordpress.com/2015/11/17/kennesaw-ga-regional-history-archivist-kennesaw-state-university,https://archivesgig.wordpress.com/2015/11/17/kennesaw-ga-regional-history-archivist-kennesaw-state-university"
"666275440533889024","","","2015-11-16 15:23:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Whoa hey there @mre1920!!!  https://t.co/e6MlXFzCls","","","","https://twitter.com/USNatArchives/status/666273364923842560"
"666274555598610432","","","2015-11-16 15:20:07 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @StewartVarner: Hey Librarian and Archivist friends! https://t.co/6I18tAtwId","666266789630840833","22662058","2015-11-16 14:49:15 +0000","https://twitter.com/chnm/status/666261961273839616,https://twitter.com/chnm/status/666261961273839616"
"666012474790035456","666010835475632128","243067895","2015-11-15 21:58:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@atross13 😍","","","",""
"665343517980557313","","22779978","2015-11-14 01:40:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@save4use you still at blue tractor?","","","",""
"665285730332184576","","","2015-11-13 21:50:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","“You can’t study the 1990s or beyond without web archives” - @ianmilligan1 #webarc15","","","",""
"665272853839912960","665272601632186369","346054122","2015-11-13 20:59:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jefferson_bail 10/70/30","","","",""
"665253520862543873","665250778488168448","168644732","2015-11-13 19:42:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@eiratansey @nataliembaur @archivesninja @footage @archivesnext There are a bunch at AHA. It’s in ATL so I may attend.","","","",""
"665251932303437824","","","2015-11-13 19:36:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hey @nickomargolies I'm at a conference and you came to mind  https://t.co/nkIrzzpT2d","","","","https://twitter.com/BergisJules/status/665250597667368963"
"665251388893589505","665249632100945920","2830941429","2015-11-13 19:34:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@raffersh I think it has to do with Canadian copyright law specifically #dontquoteme","","","",""
"665249017085980672","","","2015-11-13 19:25:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@archivesninja totally, more reason to just insert ourselves into the convo. also check out: https://t.co/qua1K39JzQ","","","","https://aha.confex.com/aha/2016/webprogram/Session14011.html"
"665247365088026624","","","2015-11-13 19:18:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@archivesninja I'd like to be a fly on the wall for this one at AHA: https://t.co/vjIYzCvsp0","","","","https://aha.confex.com/aha/2016/webprogram/Session13574.html"
"665237406371680256","","","2015-11-13 18:38:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hearing from @HeardfromHerd @Kali_Braden Brian Lau, Magdalene Schifferer, My Anh Truong about #politicalarchive at #webarc15","","","",""
"665172706120306688","","","2015-11-13 14:21:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Look all this records management happening, folks https://t.co/Yilsxg95B6","","","","http://news.emory.edu/stories/2015/11/er_take_note_records_management/campus.html"
"664971235986567168","","","2015-11-13 01:01:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @MissyElliott: I am a walking testimony don't giveup even when ppl doubt u Thank u God &amp; my fans #WTFMissy https://t.co/iXjEtGxe0t https…","664964912658178048","145499533","2015-11-13 00:36:04 +0000","http://smarturl.it/WTFvideo,http://twitter.com/MissyElliott/status/664964912658178048/photo/1,http://smarturl.it/WTFvideo,http://twitter.com/MissyElliott/status/664964912658178048/photo/1"
"664970882574626816","664946296508309504","114779832","2015-11-13 00:59:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@cowboycourtney yeah you could","","","",""
"664918264305360896","664917672925093888","38471570","2015-11-12 21:30:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@christianlamb @stephestellar boom! Blue Plate Special Collections! I love it! cc @Wribrarian","","","",""
"664907455441346560","664901597441433600","76212796","2015-11-12 20:47:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@Wribrarian I like where you’re going with that","","","",""
"664901125070524416","664900993948237825","103920297","2015-11-12 20:22:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@stephestellar I know! Bagels and boxes?","","","",""
"664900881331183616","664900722065055744","103920297","2015-11-12 20:21:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@stephestellar Hahaha Bacon and Bence","","","",""
"664888548747702273","664888037080489984","22790425","2015-11-12 19:32:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@herodotusjr breakfonds #iwentthere","","","",""
"664888114318454785","664862864130318337","19409278","2015-11-12 19:30:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@barkivist @jmddrake @KDRoe122 @archivesninja historians come from the outside history dept tho, many discplines use hist. reearch methods","","","",""
"664885730510934016","","","2015-11-12 19:21:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","What's an archives/archivist+breakfast pun? If I made a series of breakfast chats with students?","","","",""
"664884693364441089","","","2015-11-12 19:17:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","re: @SNAP_Roundtable  https://t.co/WPNek8gPX0","","","","https://twitter.com/jmddrake/status/664884532160692225"
"664879511285157890","","","2015-11-12 18:56:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hey @EmoryUniversity, do you know how to manage your records? https://t.co/10lyETaSgu","","","","http://web.library.emory.edu/news-events/news/archives/2015/emory-records-management.html"
"664848083046555648","664847829781880832","20024503","2015-11-12 16:51:49 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Salticidae @nataliembaur right! not sure the current history grad student asks that question but here's a conference that NEEDS to ask it","","","",""
"664847310950658048","664845543433179136","15598627","2015-11-12 16:48:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@seth_denbo @UCDavis I hope they talk abt archives/archivists given: ""hope to explore how history is made, used, preserved, and accessed.""","","","",""
"664846796074696704","664846590809473025","242950665","2015-11-12 16:46:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@nataliembaur yeah it's also for grad students so I'm sure they even have less perspective of archives work (&lt;-- is that harsh?)","","","",""
"664846328464322560","","","2015-11-12 16:44:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CFP seeking ""explore how history is made, used, preserved, and accessed""; hope they talk about archives https://t.co/Kh32ZZVbhZ","","","","https://networks.h-net.org/node/73374/announcements/93997/graduate-conference-cfp-historians-without-borders-history"
"664845486323539969","664845355121528832","949575066","2015-11-12 16:41:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@KDRoe122 @jmddrake @save4use absolutely, point taken there","","","",""
"664845227195301888","","","2015-11-12 16:40:29 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@archivesninja @KDRoe122 @jmddrake @save4use some do for sure, but it’s the same as analog materials: some don’t care how it got there","","","",""
"664841390900277248","664841240098250752","949575066","2015-11-12 16:25:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@KDRoe122 @jmddrake @save4use I mention it mostly to say that these conversations are happening in parallel everywhere","","","",""
"664840390885974016","664835688282632192","320539999","2015-11-12 16:21:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jmddrake @KDRoe122 at #webarc15 and @save4use just said in pres that web archivists are co-creators/shapers of the record itself","","","",""
"664835369641316353","","","2015-11-12 16:01:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Can the future historian do  iterative historical research process with web archives, bouncing back and forth between sources? #webarc15","","","",""
"664833734823268352","","","2015-11-12 15:54:49 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Belovari: Historians as users of web archives don't care about how sources got there or the work that went into getting it there #webarc15","","","",""
"664830131870023680","664827002550026241","1012488631","2015-11-12 15:40:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@BergisJules an acknowledgement that that’s a big question without a good answer right now","","","",""
"664825658456059904","","","2015-11-12 15:22:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The ethics question has been asked: privacy, consent, etc. #webarc15","","","",""
"664824886146240513","664823442877898752","28636691","2015-11-12 15:19:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@meganmcshea there's been some presentations and posters about applying DACS or EAD encoding, so maybe just aggregating those would be good","","","",""
"664823828338614272","","","2015-11-12 15:15:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Love this icon #webarc15 https://t.co/vSceTaKmt4","","","","http://twitter.com/jdbence/status/664823828338614272/photo/1"
"664823177235857410","664822990694170625","17417376","2015-11-12 15:12:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@meau good suggestion","","","",""
"664823066824990720","664822291063291908","17417376","2015-11-12 15:12:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@meau @meganmcshea @save4use ... where, when, and how to hold initial these conversations is what perplexes me","","","",""
"664822841993490433","664822291063291908","17417376","2015-11-12 15:11:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@meau @meganmcshea @save4use standards comm is a good place eventually but we need to have productive convos first to make the case..","","","",""
"664822092198780928","664821893179031552","17417376","2015-11-12 15:08:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@meau @meganmcshea @save4use sooo what's the best way to create this guidance?","","","",""
"664819336809472000","","","2015-11-12 14:57:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Appreciate @jefferson_bail archival perspective on #webarchiving which often is second to the digital library perspective #webarc15","","","",""
"664818931396435968","664818599614398464","17417376","2015-11-12 14:55:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@meau @save4use the @WebArch_RT is definitely interested in helping dig deeper and develop/promote guidance","","","",""
"664817301657690112","","346054122","2015-11-12 14:49:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jefferson_bail talking abt r&amp;d IMLS grant for collab dev on tools, which is less common compared to other digital lib areas #webarc15","","","",""
"664816215240671232","","","2015-11-12 14:45:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Intermission/Dog gifs #webarc15","","","",""
"664584861500489729","664584282782863360","168644732","2015-11-11 23:25:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@eiratansey the jolly pumpkin? As it turns out, I’m here!","","","",""
"664572383823556608","664476550868434944","168644732","2015-11-11 22:36:18 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@eiratansey FWIW I think the roundtable is interested in supporting people and promoting resources for doing this","","","",""
"664571495507697664","","","2015-11-11 22:32:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Any #webarc15 people being social downtown tonight?","","","",""
"664429423421227009","","","2015-11-11 13:08:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","I was on airplanes/in airports for 30 hours yesterday and I’m back at the airport today (groan) but looking forward to #webarc15 tomorrow!","","","",""
"664223485581881344","664111585833656321","14194036","2015-11-10 23:29:54 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@cl_atlanta Cool Stuff! She’s not an archivist though","","","",""
"663947544968335360","","","2015-11-10 05:13:24 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","A big salad at LAX feels luxurious after 2wks in SE Asia. Though everything feels luxurious in hour 21 of 30 going home #vietlaobodia","","","",""
"663300980235112448","","","2015-11-08 10:24:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @SVMelton: Why haven't y'all moved to Atlanta yet","663174894528671744","25760074","2015-11-08 02:03:10 +0000",""
"662701963679657984","","","2015-11-06 18:43:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @archivesgig: Kennesaw, GA: Processing Archivist, Kennesaw State University https://t.co/gQbyN1JHbr","662656431678603264","142336259","2015-11-06 15:42:59 +0000","https://archivesgig.wordpress.com/2015/11/06/kennesaw-ga-processing-archivist-kennesaw-state-university,https://archivesgig.wordpress.com/2015/11/06/kennesaw-ga-processing-archivist-kennesaw-state-university"
"662274433894084608","","","2015-11-05 14:25:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","I don’t like this backpacker scene, but they’ve played Show Me Love, Don’t Call Me Baby, and Be My Lover so we’re cool #vietlaobodia #🇰🇭","","","",""
"662257982684594176","","","2015-11-05 13:19:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Have you applied yet? Great opportunity, works with me! (Good thing, I assure you)  https://t.co/C2K6Xz39BZ","","","","http://web.library.emory.edu/documents/pa_Accessioning%20and%20Collection%20Management%20Coordinator.pdf"
"662252775045136388","","","2015-11-05 12:59:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","It’s raining cats and dogs in Cambodia, I’m dry in a bar, and they’re playing @MissyElliott. I’m ok, y’all #vietlaobodia #🇰🇭","","","",""
"660404132889518080","","","2015-10-31 10:33:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Taking pics of everything I eat bc @cowboycourtney told me to #vietlaobodia","","","",""
"660246596282548224","","","2015-10-31 00:07:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","My last cup of coffee before heading off to Laos. It’s been real (jittery), Vietnam #vietlaobodia https://t.co/GJgsc8chAM","","","","http://twitter.com/jdbence/status/660246596282548224/photo/1"
"660147264808075264","660114358853361664","281175644","2015-10-30 17:32:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@kathrynchiasson I had heard of the story but never knew the details!","","","",""
"660078124529422336","660075296977199104","168644732","2015-10-30 12:57:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@eiratansey @PruittAL definitely! Seems like ppl think RM and archives are mutually exclusive perspectives to have","","","",""
"660073008040554496","660071724923412480","168644732","2015-10-30 12:37:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@eiratansey amen","","","",""
"660072778733744128","","","2015-10-30 12:36:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @DigLibGA: November 1, 2015 is the 200th anniversary of the birth of Crawford Long, 
the North Georgia surgeon and... https://t.co/tug81…","660072245658808320","130569155","2015-10-30 12:34:21 +0000","http://fb.me/4BNhP2ssE,http://fb.me/4BNhP2ssE"
"660043861268545536","","","2015-10-30 10:41:34 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My last night in Vietnam calls for bia and people watching #biahoi #vietlaobodia @ Lương Ngọc Quyến https://t.co/nOwjCtc1oX","","","","https://instagram.com/p/9dRf7Cj5rV/"
"660035860654522368","","","2015-10-30 10:09:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","I keep getting asked if I want my flip flops shoeshined #smdh #vietlaobodia","","","",""
"659528881683087361","","","2015-10-29 00:35:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","I’m going to stain my teeth with all this Vietnamese coffee #worseproblems #vietlaobodia","","","",""
"658771768077758466","","","2015-10-26 22:26:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Come work with me @EmoryRoseMARBL as an Accessioning and Collection Mgmt Coordinator! https://t.co/C2K6Xz39BZ","","","","http://web.library.emory.edu/documents/pa_Accessioning%20and%20Collection%20Management%20Coordinator.pdf"
"658404465645502464","","","2015-10-25 22:07:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Jet lagged at 4am in Vietnam and counting down the hours until more bun cha, pho, banh mi and cultural stuff too I guess #vietlaobodia","","","",""
"657215172394749952","","","2015-10-22 15:21:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","There's never a good time to take a two week vacation and then turn around and go to a conference but Oct/Nov might be the worst time #oops","","","",""
"655595299474378752","","29458079","2015-10-18 04:04:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@JudgeJeanine your show is like a train wreck I can’t look away","","","",""
"655139510402068484","655130131946688512","250676417","2015-10-16 21:53:25 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@annetiquate yes a very spammy email eliciting a very spammy response","","","",""
"655129384127483905","655128118622048257","250676417","2015-10-16 21:13:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@annetiquate tf = 😡","","","",""
"655129107055923200","655124406923075584","759922261","2015-10-16 21:12:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@K8_Bowers because of the humming?!","","","",""
"655117004643418112","","","2015-10-16 20:24:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Sports TV can really really gtfo","","","",""
"655110884226895876","","","2015-10-16 19:59:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","8 hours later I’m in Northern Kentucky/Cincy at a Mellow Mushroom… It’s like I never left Georgia","","","",""
"655109916554825728","","","2015-10-16 19:55:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @archivesgig: Atlanta, GA: Special Collections Librarian, Savannah College of Art &amp; Design Atlanta https://t.co/UKzB1RmFJz","655043256573542400","142336259","2015-10-16 15:30:57 +0000","https://archivesgig.wordpress.com/2015/10/16/atlanta-ga-special-collections-librarian-savannah-college-of-art-design-atlanta,https://archivesgig.wordpress.com/2015/10/16/atlanta-ga-special-collections-librarian-savannah-college-of-art-design-atlanta"
"654752196186148864","","","2015-10-15 20:14:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @SCArchives: The Archaeological Archive Flood Recovery Project is looking for volunteers! #SCFlood #preservation #famouslystrong http://…","654750457517072385","66710606","2015-10-15 20:07:28 +0000","http://twitter.com/SCArchives/status/654750457517072385/photo/1,http://twitter.com/SCArchives/status/654750457517072385/photo/1"
"654426091109527553","","","2015-10-14 22:38:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Ok but not sure I’m down this at all; there are way better Godzilla movies to remake  https://t.co/y1bJHQuqsS","","","","https://twitter.com/IWatchStuff/status/654423705985155076"
"654340367035318272","","","2015-10-14 16:57:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Holy crap, I just got on board with the whole toy-as-movie thing  https://t.co/meG9VyMmyt","","","","https://twitter.com/IWatchStuff/status/654329778795868160"
"654326501932990464","653570676763283456","707840696","2015-10-14 16:02:49 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@landlibrarian Awesome! Congrats, Karl!","","","",""
"654097743611342848","654097622513397760","804573606","2015-10-14 00:53:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@ECRLawrence I didn’t know you felt the bern, Ted?!","","","",""
"654091297112891392","654090256879349762","804573606","2015-10-14 00:28:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@ECRLawrence I tried one of these already, too complicated. Back to putting my head in the sand…","","","",""
"652959299321372673","","","2015-10-10 21:30:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Whoa, look at those archived URLs! #feigningsurprise #butyoushouldtakenote https://t.co/28swzIANE7","","","","https://twitter.com/WebArch_RT/status/652955629917634560"
"652482912890286080","","","2015-10-09 13:57:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Standing outside public mini storage facility being used to university records bc that’s good record management 😑","","","",""
"652108039990939649","652107714487820288","324984826","2015-10-08 13:07:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@LesothoJohn ah well that’ll be phase 3 perhaps!","","","",""
"651858352671166464","651383210547486720","324984826","2015-10-07 20:35:16 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LesothoJohn @jmjafrx The story mentions that it's expanding to inlcude intra-americas trade","","","",""
"651843021609242624","","","2015-10-07 19:34:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @emorywheel: Slave trade database to expand, update website http://t.co/9pSBXGg2Zu","651130991260532736","26306540","2015-10-05 20:25:00 +0000","http://emorywheel.com/slave-trade-database-to-expand-update-website/,http://emorywheel.com/slave-trade-database-to-expand-update-website/"
"650598927159414785","","","2015-10-04 09:10:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","I found out how early ""too early"" to get to the airport is","","","",""
"650404429779312641","","","2015-10-03 20:17:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Holy crap I love what I do #passingthoughts","","","",""
"649923857164435456","649922043178262529","396053839","2015-10-02 12:28:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jwilaus defies logic!","","","",""
"649555958235049984","","","2015-10-01 12:06:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","It's the big day! Calm before the storm #MARBLbecomesRose http://t.co/3K2PHRhVn1","","","","http://twitter.com/jdbence/status/649555958235049984/photo/1"
"649549671283728385","649541766803234816","22779978","2015-10-01 11:41:24 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@save4use sounds like a southern thing but I'm actually embarrassed I don't know for sure","","","",""
"649244742346252289","","","2015-09-30 15:29:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Awesome to hear from @BLJudeEngland about research engagement at the British Library this morning!","","","",""
"649195548650655744","649186556335534080","22790425","2015-09-30 12:14:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@herodotusjr C doesn't stand a chance against NO","","","",""
